ticker,date,label,label_name,image_path,close_over_ma5,close_over_ma10,close_over_ma20,rsi_14,vol_ratio20,ret_1d
AAPL,2015-05-05,1,Up,artifacts_project2/images/AAPL/20150505.png,-0.012725559986722423,-0.02387708742828598,-0.014539969388276175,46.333430332909494,0.9759471547225302,-0.022285221508049236
AAPL,2015-05-06,1,Up,artifacts_project2/images/AAPL/20150506.png,-0.013539281502637723,-0.027507126266464565,-0.020712621462802394,44.655234760084326,1.3804488895056286,-0.00649907156120566
AAPL,2015-05-07,1,Up,artifacts_project2/images/AAPL/20150507.png,-0.008314401546597128,-0.018373375172049067,-0.014212796551811069,46.66917070277766,0.8221626747947032,0.006333117676658784
AAPL,2015-05-08,0,Hold,artifacts_project2/images/AAPL/20150508.png,0.01148962217375038,0.0016562222118852166,0.0037971106201546423,52.229968786864035,1.0334662469736255,0.018694058903786726
AAPL,2015-05-11,1,Up,artifacts_project2/images/AAPL/20150511.png,0.004050518372415546,-0.004095974937325497,-0.0065077738880630065,49.14293142765718,0.7780444552819225,-0.0102659037361158
AAPL,2015-05-12,1,Up,artifacts_project2/images/AAPL/20150512.png,-0.0003454130778294262,-0.004321373721877908,-0.010001691026456205,48.11475526955616,0.8731947858362765,-0.003482259252961417
AAPL,2015-05-13,1,Up,artifacts_project2/images/AAPL/20150513.png,-0.0015846231291519741,-0.0015007322850658644,-0.008735540269064535,48.50895453623326,0.6258522521559732,0.0011873233678747486
AAPL,2015-05-14,0,Hold,artifacts_project2/images/AAPL/20150514.png,0.0158653741099688,0.018392175623053175,0.013172091342539716,55.67533067294664,0.8033163453345844,0.02343425448890235
AAPL,2015-05-15,0,Hold,artifacts_project2/images/AAPL/20150515.png,0.012546990530444724,0.016629826877680776,0.009907639341822483,55.15800121510273,0.6872852431309093,-0.0014328387206450355
AAPL,2015-05-18,0,Hold,artifacts_project2/images/AAPL/20150518.png,0.01722823654466632,0.02590008837426483,0.019497100991369365,58.27669614603592,0.9116266538964972,0.010718281183770717
AAPL,2015-05-19,0,Hold,artifacts_project2/images/AAPL/20150519.png,0.009702902880612152,0.021143102677116277,0.017099747829076195,57.9027592290815,0.7919895405678561,-0.0009143689994535187
AAPL,2015-05-20,0,Hold,artifacts_project2/images/AAPL/20150520.png,0.003368902796866191,0.016641969918905986,0.016247547237336013,57.8726908415576,0.6476304977879314,-6.881246881929037e-05
AAPL,2015-05-21,0,Hold,artifacts_project2/images/AAPL/20150521.png,0.010143118054302791,0.022454534250631708,0.026054714323585193,61.196129096832586,0.7097469928406166,0.010539354838709603
AAPL,2015-05-22,-1,Down,artifacts_project2/images/AAPL/20150522.png,0.013095341499962165,0.02743963765247437,0.03388947984104895,63.77442922582125,0.8138881601701495,0.008737163248072832
AAPL,2015-05-26,0,Hold,artifacts_project2/images/AAPL/20150526.png,-0.008353388584557364,0.0022954916212132304,0.012167938723268934,53.98597021552568,1.2921142767418425,-0.021947382988921627
AAPL,2015-05-27,0,Hold,artifacts_project2/images/AAPL/20150527.png,0.006941932877555068,0.01601816640739706,0.03010474242316752,59.513945269943626,0.8985473987745045,0.018536541594190936
AAPL,2015-05-28,0,Hold,artifacts_project2/images/AAPL/20150528.png,0.0020982895162771076,0.009327042184163359,0.026374129272391578,58.59925836459234,0.6223673296894775,-0.002195694676456861
AAPL,2015-05-29,0,Hold,artifacts_project2/images/AAPL/20150529.png,-0.0076197696751778565,-0.003196815785236451,0.012415793445677892,53.957453041016734,1.0661175796644018,-0.011437303676033572
AAPL,2015-06-01,0,Hold,artifacts_project2/images/AAPL/20150601.png,-0.0025065742004437563,-0.0024956587575120093,0.013639927053529233,54.63650251169056,0.6921385586712078,0.0020301813422554105
AAPL,2015-06-02,0,Hold,artifacts_project2/images/AAPL/20150602.png,-0.007333086322224847,-0.006702268907539555,0.008495252673309528,52.82092083799842,0.738989941390049,-0.004384671818113306
AAPL,2015-06-03,0,Hold,artifacts_project2/images/AAPL/20150603.png,-0.003241129918124752,-0.005627446232510991,0.007747625497027233,53.24478055942512,0.694796762245165,0.0011156294870515726
AAPL,2015-06-04,0,Hold,artifacts_project2/images/AAPL/20150604.png,-0.0049044266459279395,-0.010391555907042549,0.0005284420300477599,50.91404953531006,0.8963469953501387,-0.00527269788094642
AAPL,2015-06-05,0,Hold,artifacts_project2/images/AAPL/20150605.png,-0.008240888354829834,-0.014059538211308786,-0.0065773039653156395,48.414379356716566,0.8382895579716325,-0.005805470073648844
AAPL,2015-06-08,0,Hold,artifacts_project2/images/AAPL/20150608.png,-0.010717618362485193,-0.01706527866592311,-0.013288108001884291,45.64999111461702,1.2436297274738188,-0.006687974514052342
AAPL,2015-06-09,0,Hold,artifacts_project2/images/AAPL/20150609.png,-0.009661365387699017,-0.018172767118750044,-0.01650632519732842,44.500240149311054,1.301780636681002,-0.002829052407495536
AAPL,2015-06-10,-1,Down,artifacts_project2/images/AAPL/20150610.png,0.003639107551165477,-0.004407530331611675,-0.006299339160966366,50.024628147648976,0.917281164325299,0.01156249999999992
AAPL,2015-06-11,-1,Down,artifacts_project2/images/AAPL/20150611.png,0.0024194105372374874,-0.004446085753991413,-0.009755480673941275,48.88211693307913,0.8300498947054799,-0.002492250766245596
AAPL,2015-06-12,-1,Down,artifacts_project2/images/AAPL/20150612.png,-0.0062344593026366635,-0.012958565025694813,-0.019882854208470357,44.14163197865934,0.8720966724987361,-0.01090909090909098
AAPL,2015-06-15,-1,Down,artifacts_project2/images/AAPL/20150615.png,-0.006901134388003771,-0.012206086885699352,-0.02116991835695825,43.30914898871134,1.034849081616921,-0.002029974669293555
AAPL,2015-06-16,-1,Down,artifacts_project2/images/AAPL/20150616.png,-0.0017828930467519433,-0.005026741960265091,-0.014875856072003035,46.229568878727875,0.7581440717827536,0.005439553272721609
AAPL,2015-06-17,-1,Down,artifacts_project2/images/AAPL/20150617.png,-0.0016364659633676393,-0.005203715461264857,-0.016145506650278807,45.14529246212857,0.8037545955785012,-0.0023421667145853142
AAPL,2015-06-18,-1,Down,artifacts_project2/images/AAPL/20150618.png,0.0037972193534889787,0.0002845824565942401,-0.011078531154228743,47.573657857535046,0.8656403421683729,0.004305224609718161
AAPL,2015-06-19,-1,Down,artifacts_project2/images/AAPL/20150619.png,-0.005275345319976643,-0.008075512156778153,-0.019099369595155125,42.829819659961785,1.3136585155833487,-0.009959301939019394
AAPL,2015-06-22,-1,Down,artifacts_project2/images/AAPL/20150622.png,0.001685831290398454,9.081980120662081e-05,-0.009265706603302504,47.374998964497095,0.8287231032977536,0.008090712116981313
AAPL,2015-06-23,-1,Down,artifacts_project2/images/AAPL/20150623.png,-0.001934837050477256,-0.004117619616726853,-0.012739512413291632,45.19753506997013,0.7750373507385561,-0.004516034024529714
AAPL,2015-06-24,-1,Down,artifacts_project2/images/AAPL/20150624.png,0.0051794151951163325,0.004853777708949236,-0.0029436834439265924,49.78461732343511,1.398554553731902,0.008372135616621756
AAPL,2015-06-25,-1,Down,artifacts_project2/images/AAPL/20150625.png,0.0011325609155123928,0.00110196495417747,-0.005856470172537098,47.43189766689173,0.8067633169420436,-0.0045687140886149225
AAPL,2015-06-26,-1,Down,artifacts_project2/images/AAPL/20150626.png,-0.005151460236015981,-0.004596661490581799,-0.01050008401048741,44.45830982829058,1.12280491503832,-0.006031854084572297
AAPL,2015-06-29,1,Up,artifacts_project2/images/AAPL/20150629.png,-0.01778391373153676,-0.02015056949408034,-0.025513918003541636,37.221904737806405,1.225985438088446,-0.017474617676546456
AAPL,2015-06-30,1,Up,artifacts_project2/images/AAPL/20150630.png,-0.008248117177644954,-0.011455775374719868,-0.01682257151990252,41.34492538348708,1.0919016705921167,0.007132129434675338
AAPL,2015-07-01,-1,Down,artifacts_project2/images/AAPL/20150701.png,0.0033990805742047936,-0.0016662596881247271,-0.006289957633791365,46.342587136396794,0.7448178754280564,0.009325622629797081
AAPL,2015-07-02,-1,Down,artifacts_project2/images/AAPL/20150702.png,0.003920741061236077,-0.0017310144805011696,-0.006313288710576459,45.80237093498313,0.6796445604179262,-0.0011876274667128595
AAPL,2015-07-06,-1,Down,artifacts_project2/images/AAPL/20150706.png,0.0016766993564589772,-0.004673055744479515,-0.008665669884390104,44.213238349276295,0.7075482018256259,-0.003404333624695166
AAPL,2015-07-07,-1,Down,artifacts_project2/images/AAPL/20150707.png,-0.002647082422428282,-0.005627707619757949,-0.010299580935505204,43.049490111438736,1.1923831471597663,-0.0024714241581710317
AAPL,2015-07-08,1,Up,artifacts_project2/images/AAPL/20150708.png,-0.02305327503445065,-0.026940391262852192,-0.033084718481659725,33.506666337879764,1.5340805856046582,-0.024892942194124412
AAPL,2015-07-09,1,Up,artifacts_project2/images/AAPL/20150709.png,-0.03281525463557056,-0.040546226673807806,-0.04936429706425971,28.170397024164444,1.8900449632638365,-0.020256999963494282
AAPL,2015-07-10,1,Up,artifacts_project2/images/AAPL/20150710.png,-0.0019190034222227315,-0.011579418973696076,-0.021919154129114715,41.20102604362354,1.430778043358055,0.026715751115019337
AAPL,2015-07-13,1,Up,artifacts_project2/images/AAPL/20150713.png,0.017824357127857793,0.008283648079373096,-0.0025302212985034434,48.612235112701626,0.9612073035401866,0.01920878530653125
AAPL,2015-07-14,1,Up,artifacts_project2/images/AAPL/20150714.png,0.017544889820636067,0.006992670860176409,-0.0024256457491498296,48.46681233847468,0.7472513591799876,-0.00041660138724697315
AAPL,2015-07-15,-1,Down,artifacts_project2/images/AAPL/20150715.png,0.020246826825910835,0.015472186361321416,0.007416475780535281,52.007075802318205,0.7892815997231875,0.009543079219312522
AAPL,2015-07-16,-1,Down,artifacts_project2/images/AAPL/20150716.png,0.020026880574628425,0.027425440281709124,0.020352692842110498,56.53691693814546,0.8468421670257554,0.013316584687691924
AAPL,2015-07-17,-1,Down,artifacts_project2/images/AAPL/20150717.png,0.018883768229858156,0.03397443469016381,0.028761998663913824,59.35265162318414,1.0658793753544828,0.008956055435615395
AAPL,2015-07-20,-1,Down,artifacts_project2/images/AAPL/20150720.png,0.027560406537370907,0.04821411322166158,0.04569703333832709,64.55434962453816,1.3533884447147277,0.01867113945719101
AAPL,2015-07-21,-1,Down,artifacts_project2/images/AAPL/20150721.png,0.009178716264487408,0.03354638803305732,0.033912281797382926,60.02091223147323,1.6811750832044936,-0.010045331038548433
AAPL,2015-07-22,-1,Down,artifacts_project2/images/AAPL/20150722.png,-0.030995594018201844,-0.012093543356704317,-0.008955560005367569,45.673821003118974,2.3129215486284926,-0.04214622326717932
AAPL,2015-07-23,-1,Down,artifacts_project2/images/AAPL/20150723.png,-0.026466258565461587,-0.01653153183245304,-0.008300733648050729,45.54054933429856,1.0261156725169673,-0.0005002108031241237
AAPL,2015-07-24,-1,Down,artifacts_project2/images/AAPL/20150724.png,-0.023877700370713573,-0.022742200040074767,-0.012451106235597087,44.05340057708461,0.8396752768623771,-0.00537638252389705
AAPL,2015-07-27,-1,Down,artifacts_project2/images/AAPL/20150727.png,-0.02311425475168971,-0.034039325021991584,-0.024541543519362108,40.42464802746359,0.8850024751953124,-0.013797540235337968
AAPL,2015-07-28,-1,Down,artifacts_project2/images/AAPL/20150728.png,-0.006594199870644357,-0.027493753823998657,-0.019199926878456508,42.26307898612555,0.6797710199686866,0.00502188419054006
AAPL,2015-07-29,-1,Down,artifacts_project2/images/AAPL/20150729.png,-0.006093610818725725,-0.027567670618346418,-0.021270384860504477,41.419020183161756,0.7540020577308647,-0.0030640698825499246
AAPL,2015-07-30,-1,Down,artifacts_project2/images/AAPL/20150730.png,-0.006793797990222394,-0.027935593775791467,-0.024740221522909445,39.96047678044143,0.682717211985169,-0.00521583518833757
AAPL,2015-07-31,-1,Down,artifacts_project2/images/AAPL/20150731.png,-0.010453551856749899,-0.030118798568426697,-0.03140349159549316,37.55128867433226,0.8570104979722099,-0.008870265961725465
AAPL,2015-08-03,-1,Down,artifacts_project2/images/AAPL/20150803.png,-0.027036407636734427,-0.04271686264299224,-0.051550108857729704,32.027766288348715,1.3416169372410296,-0.02377228190296299
AAPL,2015-08-04,1,Up,artifacts_project2/images/AAPL/20150804.png,-0.04411435563052846,-0.06081106340747411,-0.07749874539832691,26.55813183058585,2.217002568001407,-0.031659537161600526
AAPL,2015-08-05,-1,Down,artifacts_project2/images/AAPL/20150805.png,-0.02554408894339988,-0.04704950808203345,-0.06883419149898595,29.14179421998726,1.7146085807427605,0.0064819512195122275
AAPL,2015-08-06,-1,Down,artifacts_project2/images/AAPL/20150806.png,-0.012220932196755685,-0.037425149143126224,-0.06515027444947108,30.030728482979114,0.9296363241630567,0.0021596597275805873
AAPL,2015-08-07,-1,Down,artifacts_project2/images/AAPL/20150807.png,0.00012262737239621124,-0.02728473920122565,-0.05918995091796719,31.502755582637036,0.6938649497030167,0.003427890493213903
AAPL,2015-08-10,-1,Down,artifacts_project2/images/AAPL/20150810.png,0.03334886195207676,0.010402780288536917,-0.02264798735456386,44.8758081224032,0.9743509881806499,0.036579347147142505
AAPL,2015-08-11,-1,Down,artifacts_project2/images/AAPL/20150811.png,-0.019509304437538844,-0.03473800648547465,-0.06928597323167773,34.228991880628925,1.6264941101847061,-0.052205578762168026
AAPL,2015-08-12,-1,Down,artifacts_project2/images/AAPL/20150812.png,-0.00507696591106932,-0.013864827933234847,-0.050720205415527464,38.60051036976487,1.612791545518076,0.015348932128756765
AAPL,2015-08-13,-1,Down,artifacts_project2/images/AAPL/20150813.png,-0.005972899679012045,-0.009068308456700258,-0.04654162564641595,38.439406177935176,0.7624577438675377,-0.0008851370416324
AAPL,2015-08-14,-1,Down,artifacts_project2/images/AAPL/20150814.png,0.0003227864152646198,0.0020783122210457083,-0.03455053887866377,40.57388297596185,0.676218088451222,0.007079632323357288
AAPL,2015-08-17,-1,Down,artifacts_project2/images/AAPL/20150817.png,0.015241475836165419,0.013099676408025118,-0.01868768347049543,43.67682136335242,0.6534171934684369,0.010371929716731065
AAPL,2015-08-18,-1,Down,artifacts_project2/images/AAPL/20150818.png,0.00439211554201413,0.0054445805204794695,-0.01850014559365354,42.39394109925142,0.5717858517506623,-0.005524336737409596
AAPL,2015-08-19,-1,Down,artifacts_project2/images/AAPL/20150819.png,-0.00811696418628649,-0.007579807831673335,-0.02714804262367687,39.505139151369534,0.8462541163913528,-0.012841932215701735
AAPL,2015-08-20,-1,Down,artifacts_project2/images/AAPL/20150820.png,-0.024326351348260777,-0.025906244800145806,-0.04231487938480327,35.397963859899804,1.1826388771214786,-0.020568848129013162
AAPL,2015-08-21,-1,Down,artifacts_project2/images/AAPL/20150821.png,-0.06735330086315972,-0.0774984005590923,-0.09368460943409829,26.717350498665994,2.0616829482410672,-0.06094228830146897
AAPL,2015-08-24,1,Up,artifacts_project2/images/AAPL/20150824.png,-0.06766713833911175,-0.0873888660275296,-0.10910836766386789,24.24500044627031,2.3814710483150883,-0.02505863577603462
AAPL,2015-08-25,1,Up,artifacts_project2/images/AAPL/20150825.png,-0.040012827583630894,-0.07401922057705168,-0.09640908987744634,25.93550836135377,1.4472381780875183,0.0058868752483458575
AAPL,2015-08-26,1,Up,artifacts_project2/images/AAPL/20150826.png,0.025143706871243898,-0.016039391828943872,-0.03924469528675689,40.05250171881036,1.2978468866153323,0.05734773181047248
AAPL,2015-08-27,0,Hold,artifacts_project2/images/AAPL/20150827.png,0.054727614380944756,0.01488042331088768,-0.0071597568358253705,46.047515465489674,1.0973801679621429,0.029360286861779272
AAPL,2015-08-28,-1,Down,artifacts_project2/images/AAPL/20150828.png,0.04358316748390245,0.02067632509000017,-0.0006096958339284475,46.71033450501032,0.6850062755494589,0.0032941324990827248
AAPL,2015-08-31,0,Hold,artifacts_project2/images/AAPL/20150831.png,0.020641443522059877,0.019982198110250815,-0.002999253632917087,45.85232326489021,0.7311042314801484,-0.00464382893722759
AAPL,2015-09-01,1,Up,artifacts_project2/images/AAPL/20150901.png,-0.03190591633737949,-0.01774838375050225,-0.0448015044101181,38.553767755120575,1.0312487409844497,-0.04464811266715396
AAPL,2015-09-02,0,Hold,artifacts_project2/images/AAPL/20150902.png,0.004828000009522215,0.026886105079422018,-0.00270631071804206,46.90686767114814,0.8521862094619894,0.042893236241538624
AAPL,2015-09-03,1,Up,artifacts_project2/images/AAPL/20150903.png,-0.00822063643899118,0.011062299846915424,-0.018038911107209232,44.16371671381752,0.732831675117343,-0.017450021014567496
AAPL,2015-09-04,1,Up,artifacts_project2/images/AAPL/20150904.png,-0.011174278920813685,-0.002413437159163756,-0.02532668424510498,42.6235847152709,0.6829380104494179,-0.010189463489437278
AAPL,2015-09-08,0,Hold,artifacts_project2/images/AAPL/20150908.png,0.01729093605706411,0.016956125420433787,0.005261177010897011,47.9344309748088,0.7492062272253607,0.02795988258317017
AAPL,2015-09-09,1,Up,artifacts_project2/images/AAPL/20150909.png,-0.006569232820977766,-0.008271853163016818,-0.012500811060407124,44.793017121084986,1.1709242807657576,-0.01913634596927072
AAPL,2015-09-10,0,Hold,artifacts_project2/images/AAPL/20150910.png,0.014811114921009061,0.010878103487128143,0.010393365611885308,48.856644900115064,0.889826902889265,0.021964069822451693
AAPL,2015-09-11,-1,Down,artifacts_project2/images/AAPL/20150911.png,0.0224867492786065,0.02436531959827959,0.025501151508117825,51.45847636685515,0.7057179793786406,0.014532433876041084
AAPL,2015-09-14,-1,Down,artifacts_project2/images/AAPL/20150914.png,0.0211774878932407,0.032261357550611214,0.03558461960971404,53.16715616448658,0.8162525194894383,0.009539111918819954
AAPL,2015-09-15,-1,Down,artifacts_project2/images/AAPL/20150915.png,0.022676081606903375,0.0377779623980925,0.0448206198703236,54.71605170840913,0.605115797460697,0.008525712343161018
AAPL,2015-09-16,-1,Down,artifacts_project2/images/AAPL/20150916.png,0.012598832798462523,0.030850287100002483,0.04594047153545233,54.91106254494955,0.5180593305401717,0.001026540672843801
AAPL,2015-09-17,-1,Down,artifacts_project2/images/AAPL/20150917.png,-0.011237892168535324,0.007534380930508622,0.024223445675041644,50.09945362285823,0.8837465505112422,-0.021236784406460596
AAPL,2015-09-18,-1,Down,artifacts_project2/images/AAPL/20150918.png,-0.01411318259974026,0.0005558469004760536,0.019524869101000375,49.1952401921387,1.019902458477959,-0.004226139513427096
AAPL,2015-09-21,-1,Down,artifacts_project2/images/AAPL/20150921.png,0.0013015328820553673,0.010722023014913207,0.03092491758280369,52.55547074364648,0.7285619400644093,0.015464767498468701
AAPL,2015-09-22,-1,Down,artifacts_project2/images/AAPL/20150922.png,-0.009433705322615338,-0.006083973196826187,0.010112632379110753,48.9634379881224,0.7948295695164709,-0.015685470931423917
AAPL,2015-09-23,-1,Down,artifacts_project2/images/AAPL/20150923.png,0.0022852251524330125,-0.0016282641133466003,0.013565944279007924,50.81505977618052,0.5964447026446693,0.008150359401390528
AAPL,2015-09-24,-1,Down,artifacts_project2/images/AAPL/20150924.png,0.006340836734718414,0.002167080636088503,0.01717531801744787,52.18447636284948,0.8702878116546358,0.005926012506574763
AAPL,2015-09-25,-1,Down,artifacts_project2/images/AAPL/20150925.png,0.0015650121770316439,-0.0008279713073797712,0.013763605010654878,51.51323427008391,0.9992320502011556,-0.0025601698000665696
AAPL,2015-09-28,1,Up,artifacts_project2/images/AAPL/20150928.png,-0.013426469795170926,-0.01808541299833788,-0.0058605502506542395,46.55857851433382,0.9278013530084404,-0.01971847393456949
AAPL,2015-09-29,1,Up,artifacts_project2/images/AAPL/20150929.png,-0.035686354503972395,-0.04148860134011678,-0.03409699381537623,40.331683916372015,1.2871548812310145,-0.029982530986702227
AAPL,2015-09-30,1,Up,artifacts_project2/images/AAPL/20150930.png,-0.017771164136617723,-0.025387894107023024,-0.02425244352552336,43.32959726076494,1.1769425285184945,0.011352591902906717
AAPL,2015-10-01,1,Up,artifacts_project2/images/AAPL/20151001.png,-0.014856251271567311,-0.028204546765447702,-0.029635964573210605,41.96714694798537,1.1298605530214536,-0.006735094364001881
AAPL,2015-10-02,1,Up,artifacts_project2/images/AAPL/20151002.png,0.00026073682770477724,-0.018289422082822582,-0.022404994009002865,44.05030264452237,1.0211015086718307,0.007455587625513127
AAPL,2015-10-05,1,Up,artifacts_project2/images/AAPL/20151005.png,0.006867693662929053,-0.01089334496206118,-0.01958075120881886,45.073749691489034,0.9145014420466704,0.0035670475821549807
AAPL,2015-10-06,1,Up,artifacts_project2/images/AAPL/20151006.png,0.007647795009377845,-0.004238191375676825,-0.014387094700569092,46.51357744064775,0.86282430073882,0.004857101500554739
AAPL,2015-10-07,1,Up,artifacts_project2/images/AAPL/20151007.png,0.0019288625189541886,-0.005899657851860751,-0.019420913143318397,45.23653708195389,0.8547566408591267,-0.0048336240976968314
AAPL,2015-10-08,1,Up,artifacts_project2/images/AAPL/20151008.png,-0.00966035643721519,-0.012663861758840489,-0.029587681758397433,42.22298254152418,1.1337581885182868,-0.011724592695047997
AAPL,2015-10-09,1,Up,artifacts_project2/images/AAPL/20151009.png,0.011021541007402158,0.013479452672497061,-0.005294589070692135,49.567240753858485,0.9621461101591277,0.024081337065486208
AAPL,2015-10-12,1,Up,artifacts_project2/images/AAPL/20151012.png,0.0048841684440124045,0.009590452501209379,-0.008238357822560438,48.27545961825717,0.5702656931686053,-0.004596541271537635
AAPL,2015-10-13,1,Up,artifacts_project2/images/AAPL/20151013.png,0.005596688952930862,0.008671122012277044,-0.004726159586853518,48.75158868984348,0.624767214627825,0.0015286125944906637
AAPL,2015-10-14,1,Up,artifacts_project2/images/AAPL/20151014.png,-0.007340818561479945,-0.005222300521707246,-0.015804103411382164,44.727493055131,0.8347737397240093,-0.013852082395182874
AAPL,2015-10-15,1,Up,artifacts_project2/images/AAPL/20151015.png,0.0029949687081691767,0.007347814470452407,-0.0003877382361252568,49.43681915568598,0.7253126153120257,0.014717470631735896
AAPL,2015-10-16,1,Up,artifacts_project2/images/AAPL/20151016.png,-0.0022979931180666657,-0.0004915431327493502,-0.0065109843470561035,47.284193642503844,0.7817083536670223,-0.007196250144362981
AAPL,2015-10-19,1,Up,artifacts_project2/images/AAPL/20151019.png,0.0035843010972571587,0.004764256817157531,0.001119987993816629,49.28844117768833,0.6052896827424599,0.0061092035171042
AAPL,2015-10-20,1,Up,artifacts_project2/images/AAPL/20151020.png,0.018512095414155327,0.021138315369954697,0.019520110334835028,54.928884924990356,0.9973834200205238,0.01855920006060141
AAPL,2015-10-21,1,Up,artifacts_project2/images/AAPL/20151021.png,0.011951168495272668,0.018276793626341714,0.019648808655342354,54.886514948737904,0.8563910459866798,-0.0001174287794453166
AAPL,2015-10-22,1,Up,artifacts_project2/images/AAPL/20151022.png,0.020611066197354644,0.028126131248365827,0.03482575946075617,59.24276576041167,0.8500779819822055,0.015110944081677458
AAPL,2015-10-23,-1,Down,artifacts_project2/images/AAPL/20151023.png,0.03753133756079152,0.053492062428709186,0.06484421691035247,66.50279674229138,1.207602474461164,0.031025360194983476
AAPL,2015-10-26,1,Up,artifacts_project2/images/AAPL/20151026.png,-0.001785734947604145,0.016551053986191944,0.02954408939201203,55.25715056767538,1.3300455915838418,-0.03192456302436142
